Ek_folder,Ek,Pr,m,Ra_c,omega_c,crossing_found,sigma_min,status
Ek6.7e-5,6.7e-05,3.0,5,50.3267000246284,-57.07980002504471,True,2.28421e-08,ok
Ek6.7e-5,6.7e-05,3.0,6,49.269,-60.5973,True,2.44892e-09,ok
Ek6.7e-5,6.7e-05,3.0,7,48.831,-62.7251,True,8.95964e-10,ok
Ek6.7e-5,6.7e-05,3.0,8,48.8727,-63.6018,True,6.06274e-10,ok
Ek6.7e-5,6.7e-05,3.0,9,49.3016,-63.3103,True,8.0927e-11,ok
Ek6.7e-5,6.7e-05,3.0,10,50.051,-61.8993,True,9.17969e-12,ok
Ek6.7e-5,6.7e-05,3.0,11,51.0688,-59.4007,True,7.90788e-13,ok
Ek6.7e-5,6.7e-05,3.0,12,52.3123,-55.8436,True,1.0549e-13,ok
Ek6.7e-5,6.7e-05,3.0,13,53.7452,-51.269,True,1.09434e-13,ok
Ek6.7e-5,6.7e-05,3.0,14,55.3371,-45.743,True,2.64973e-13,ok
Ek6.7e-5,6.7e-05,3.0,15,57.0644,-39.3687,True,1.12923e-13,ok
Ek6.7e-5,6.7e-05,3.2,1,67.9257,-20.1841,True,2.28674e-10,ok
Ek6.7e-5,6.7e-05,3.2,2,57.43350012573657,-32.9605000696048,True,3.7903e-08,ok
Ek6.7e-5,6.7e-05,3.2,3,52.33070006995622,-42.14810005323215,True,3.46872e-08,ok
Ek6.7e-5,6.7e-05,3.2,4,49.32920017819609,-48.84570016330635,True,1.24951e-07,ok
Ek6.7e-5,6.7e-05,3.2,5,47.52580002293633,-53.66170002331407,True,2.09005e-08,ok
Ek6.7e-5,6.7e-05,3.2,6,46.51760004249894,-56.95060004525577,True,4.76075e-08,ok
Ek6.7e-5,6.7e-05,3.2,7,46.0877,-58.9284,True,5.92932e-10,ok
Ek6.7e-5,6.7e-05,3.2,8,46.1054,-59.7276,True,4.89066e-10,ok
Ek6.7e-5,6.7e-05,3.2,9,46.4844,-59.4283,True,1.99854e-11,ok
Ek6.7e-5,6.7e-05,3.2,10,47.1622,-58.0784,True,6.00744e-12,ok
Ek6.7e-5,6.7e-05,3.2,11,48.0904,-55.7096,True,8.52692e-13,ok
Ek6.7e-5,6.7e-05,3.2,12,49.2288,-52.3513,True,1.83991e-12,ok
Ek6.7e-5,6.7e-05,3.2,13,50.5438,-48.044,True,1.28132e-13,ok
Ek6.7e-5,6.7e-05,3.2,14,52.0077,-42.8511,True,2.54826e-14,ok
Ek6.7e-5,6.7e-05,3.2,15,53.5988,-36.8704,True,2.35822e-14,ok
Ek6.7e-5,6.7e-05,3.4,1,64.1776,-19.0347,True,2.75394e-10,ok
Ek6.7e-5,6.7e-05,3.4,2,54.3453997389364,-31.100799853689637,True,7.73436e-08,ok
Ek6.7e-5,6.7e-05,3.4,3,49.55430026379973,-39.7763002002876,True,1.28686e-07,ok
Ek6.7e-5,6.7e-05,3.4,4,46.7264,-46.0939,True,2.8982e-09,ok
Ek6.7e-5,6.7e-05,3.4,5,45.01900003612597,-50.62840003669937,True,3.24042e-08,ok
Ek6.7e-5,6.7e-05,3.4,6,44.0561,-53.7162,True,2.40033e-09,ok
Ek6.7e-5,6.7e-05,3.4,7,43.6351,-55.5632,True,1.19713e-10,ok
Ek6.7e-5,6.7e-05,3.4,8,43.6336,-56.2962,True,3.69605e-10,ok
Ek6.7e-5,6.7e-05,3.4,9,43.9707,-55.9926,True,1.1087e-12,ok
Ek6.7e-5,6.7e-05,3.4,10,44.5878,-54.6994,True,8.99744e-12,ok
Ek6.7e-5,6.7e-05,3.4,11,45.4394,-52.4481,True,6.63744e-13,ok
Ek6.7e-5,6.7e-05,3.4,12,46.4878,-49.2681,True,4.08445e-13,ok
Ek6.7e-5,6.7e-05,3.4,13,47.7018,-45.1989,True,1.27582e-13,ok
Ek6.7e-5,6.7e-05,3.4,14,49.0556,-40.3016,True,1.9723e-13,ok
Ek6.7e-5,6.7e-05,3.4,15,50.5296,-34.6691,True,1.54293e-13,ok
Ek6.7e-5,6.7e-05,3.6,1,60.8209,-18.009,True,9.17289e-11,ok
Ek6.7e-5,6.7e-05,3.6,2,51.57170014337146,-29.43930007897378,True,4.20221e-08,ok
Ek6.7e-5,6.7e-05,3.6,3,47.05670097119689,-37.656600735786505,True,4.66878e-07,ok
Ek6.7e-5,6.7e-05,3.6,4,44.38349977061965,-43.634899788865816,True,1.55715e-07,ok
Ek6.7e-5,6.7e-05,3.6,5,42.76240002335657,-47.918700023708126,True,2.06551e-08,ok
Ek6.7e-5,6.7e-05,3.6,6,41.8411,-50.8283,True,7.7292e-10,ok
Ek6.7e-5,6.7e-05,3.6,7,41.4294,-52.5601,True,4.22934e-10,ok
Ek6.7e-5,6.7e-05,3.6,8,41.4125,-53.236,True,7.82931e-10,ok
Ek6.7e-5,6.7e-05,3.6,9,41.7142,-52.9308,True,9.13795e-13,ok
Ek6.7e-5,6.7e-05,3.6,10,42.2792,-51.6903,True,9.4362e-12,ok
Ek6.7e-5,6.7e-05,3.6,11,43.0647,-49.5458,True,1.51727e-13,ok
Ek6.7e-5,6.7e-05,3.6,12,44.0354,-46.5263,True,2.36575e-13,ok
Ek6.7e-5,6.7e-05,3.6,13,45.1619,-42.6706,True,1.83196e-13,ok
Ek6.7e-5,6.7e-05,3.6,14,46.4203,-38.0374,True,1.00395e-13,ok
Ek6.7e-5,6.7e-05,3.6,15,47.7926,-32.715,True,6.31254e-14,ok
Ek6.7e-5,6.7e-05,3.8,1,57.7975,-17.0881,True,3.58975e-11,ok
Ek6.7e-5,6.7e-05,3.8,2,49.06679981229332,-27.946199896761325,True,5.37086e-08,ok
Ek6.7e-5,6.7e-05,3.8,3,44.79810011583704,-35.75100008757993,True,5.49555e-08,ok
Ek6.7e-5,6.7e-05,3.8,4,42.26360011382821,-41.424300103803965,True,7.63554e-08,ok
Ek6.7e-5,6.7e-05,3.8,5,40.720500021918376,-45.48360002222661,True,1.91365e-08,ok
Ek6.7e-5,6.7e-05,3.8,6,39.8374,-48.234,True,9.24785e-09,ok
Ek6.7e-5,6.7e-05,3.8,7,39.4353,-49.8638,True,9.999e-10,ok
Ek6.7e-5,6.7e-05,3.8,8,39.406,-50.4902,True,8.31729e-10,ok
Ek6.7e-5,6.7e-05,3.8,9,39.6773,-50.1852,True,9.40271e-11,ok
Ek6.7e-5,6.7e-05,3.8,10,40.1974,-48.9937,True,6.99901e-14,ok
Ek6.7e-5,6.7e-05,3.8,11,40.9254,-46.9465,True,9.42294e-13,ok
Ek6.7e-5,6.7e-05,3.8,12,41.8283,-44.0725,True,1.78583e-13,ok
Ek6.7e-5,6.7e-05,3.8,13,42.8784,-40.4092,True,1.13305e-14,ok
Ek6.7e-5,6.7e-05,3.8,14,44.0534,-36.0133,True,4.63471e-13,ok
Ek6.7e-5,6.7e-05,3.8,15,45.3366,-30.9689,True,8.31864e-14,ok
Ek6.7e-5,6.7e-05,4.0,1,55.0602,-16.2567,True,6.56352e-09,ok
Ek6.7e-5,6.7e-05,4.0,2,46.793400161603216,-26.59700008863327,True,4.6305e-08,ok
Ek6.7e-5,6.7e-05,4.0,3,42.74580042317123,-34.02860031933348,True,1.98378e-07,ok
Ek6.7e-5,6.7e-05,4.0,4,40.33639998269391,-39.42649998409711,True,1.14252e-08,ok
Ek6.7e-5,6.7e-05,4.0,5,38.864100050550434,-43.28330005121309,True,4.36228e-08,ok
Ek6.7e-5,6.7e-05,4.0,6,38.0163,-45.891,True,1.87616e-09,ok
Ek6.7e-5,6.7e-05,4.0,7,37.6238,-47.4299,True,7.70089e-10,ok
Ek6.7e-5,6.7e-05,4.0,8,37.5843,-48.0127,True,1.61488e-09,ok
Ek6.7e-5,6.7e-05,4.0,9,37.8297,-47.7094,True,1.41166e-10,ok
Ek6.7e-5,6.7e-05,4.0,10,38.3105,-46.5635,True,1.93384e-12,ok
Ek6.7e-5,6.7e-05,4.0,11,38.9882,-44.6055,True,1.09643e-13,ok
Ek6.7e-5,6.7e-05,4.0,12,39.8315,-41.8636,True,1.79372e-13,ok
Ek6.7e-5,6.7e-05,4.0,13,40.8144,-38.3746,True,0.0,ok
Ek6.7e-5,6.7e-05,4.0,14,41.9158,-34.1931,True,8.88342e-13,ok
Ek6.7e-5,6.7e-05,4.0,15,43.1206,-29.3993,True,1.13951e-13,ok
Ek6.7e-5,6.7e-05,5.0,1,44.5158,-13.0755,True,1.31249e-12,ok
Ek6.7e-5,6.7e-05,5.0,2,37.98850016992266,-21.423800092435343,True,4.67275e-08,ok
Ek6.7e-5,6.7e-05,5.0,3,34.77499992011222,-27.42059993723103,True,3.61062e-08,ok
Ek6.7e-5,6.7e-05,5.0,4,32.842899973081025,-31.762899975234543,True,1.68385e-08,ok
Ek6.7e-5,6.7e-05,5.0,5,31.6454,-34.8489,True,7.31866e-09,ok
Ek6.7e-5,6.7e-05,5.0,6,30.9392,-36.9178,True,1.42068e-09,ok
Ek6.7e-5,6.7e-05,5.0,7,30.5923,-38.119,True,2.89765e-10,ok
Ek6.7e-5,6.7e-05,5.0,8,30.5243,-38.5473,True,2.60121e-10,ok
Ek6.7e-5,6.7e-05,5.0,9,30.6815,-38.2625,True,4.99956e-11,ok
Ek6.7e-5,6.7e-05,5.0,10,31.0248,-37.3031,True,1.10423e-12,ok
Ek6.7e-5,6.7e-05,5.0,11,31.5238,-35.6967,True,8.97203e-14,ok
Ek6.7e-5,6.7e-05,5.0,12,32.1538,-33.4688,True,2.21521e-13,ok
Ek6.7e-5,6.7e-05,5.0,13,32.8946,-30.6516,True,1.30384e-14,ok
Ek6.7e-5,6.7e-05,5.0,14,33.7305,-27.2909,True,3.5401e-13,ok
Ek6.7e-5,6.7e-05,5.0,15,34.6502,-23.4521,True,4.57967e-14,ok
Ek6.7e-5,6.7e-05,6.0,1,37.3593,-10.9352,True,3.85611e-10,ok
Ek6.7e-5,6.7e-05,6.0,2,31.9696,-17.9344,True,6.63894e-09,ok
Ek6.7e-5,6.7e-05,6.0,3,29.30639990773436,-22.95979993848957,True,3.84592e-08,ok
Ek6.7e-5,6.7e-05,6.0,4,27.694000048335315,-26.591100043452023,True,2.96344e-08,ok
Ek6.7e-5,6.7e-05,6.0,5,26.6848,-29.1622,True,3.24781e-09,ok
Ek6.7e-5,6.7e-05,6.0,6,26.0802,-30.8757,True,3.16546e-09,ok
Ek6.7e-5,6.7e-05,6.0,7,25.772,-31.8592,True,1.01829e-09,ok
Ek6.7e-5,6.7e-05,6.0,8,25.6942,-32.1943,True,1.0585e-10,ok
Ek6.7e-5,6.7e-05,6.0,9,25.8026,-31.9332,True,1.12343e-11,ok
Ek6.7e-5,6.7e-05,6.0,10,26.0649,-31.1099,True,9.13097e-13,ok
Ek6.7e-5,6.7e-05,6.0,11,26.456,-29.7491,True,7.95025e-14,ok
Ek6.7e-5,6.7e-05,6.0,12,26.9556,-27.8739,True,2.02843e-13,ok
Ek6.7e-5,6.7e-05,6.0,13,27.5473,-25.5124,True,8.76819e-15,ok
Ek6.7e-5,6.7e-05,6.0,14,28.2184,-22.7041,True,9.4786e-14,ok
Ek6.7e-5,6.7e-05,6.0,15,28.9603,-19.5038,True,2.11165e-14,ok
Ek6.7e-5,6.7e-05,7.0,1,32.1844,-9.39684,True,5.9847e-10,ok
Ek6.7e-5,6.7e-05,7.0,2,27.595800109186616,-15.422000058773092,True,2.86311e-08,ok
Ek6.7e-5,6.7e-05,7.0,3,25.3226008679078,-19.74660064264579,True,3.68323e-07,ok
Ek6.7e-5,6.7e-05,7.0,4,23.939100091981786,-22.866500082321537,True,5.51192e-08,ok
Ek6.7e-5,6.7e-05,7.0,5,23.0672,-25.0697,True,1.34542e-09,ok
Ek6.7e-5,6.7e-05,7.0,6,22.5387,-26.5315,True,1.74329e-09,ok
Ek6.7e-5,6.7e-05,7.0,7,22.2625,-27.3634,True,3.64044e-10,ok
Ek6.7e-5,6.7e-05,7.0,8,22.1825,-27.637,True,7.16602e-10,ok
Ek6.7e-5,6.7e-05,7.0,9,22.2612,-27.3985,True,1.2566e-11,ok
Ek6.7e-5,6.7e-05,7.0,10,22.4711,-26.6781,True,4.76217e-13,ok
Ek6.7e-5,6.7e-05,7.0,11,22.7909,-25.4983,True,1.4629e-13,ok
Ek6.7e-5,6.7e-05,7.0,12,23.2034,-23.8797,True,4.84712e-14,ok
Ek6.7e-5,6.7e-05,7.0,13,23.6947,-21.8475,True,7.94885e-14,ok
Ek6.7e-5,6.7e-05,7.0,14,24.2542,-19.4359,True,6.52681e-13,ok
Ek6.7e-5,6.7e-05,7.0,15,24.875,-16.6925,True,1.16007e-14,ok
Ek6.7e-5,6.7e-05,8.0,1,28.2683,-8.23788,True,4.48393e-10,ok
Ek6.7e-5,6.7e-05,8.0,2,24.274199889130948,-13.526799939525972,True,2.82752e-08,ok
Ek6.7e-5,6.7e-05,8.0,3,22.29150004243705,-17.32190003130715,True,1.77067e-08,ok
Ek6.7e-5,6.7e-05,8.0,4,21.080199941114067,-20.056599949946957,True,3.3538e-08,ok
Ek6.7e-5,6.7e-05,8.0,5,20.3125,-21.9837,True,7.51911e-09,ok
Ek6.7e-5,6.7e-05,8.0,6,19.8433,-23.2581,True,1.69772e-09,ok
Ek6.7e-5,6.7e-05,8.0,7,19.5935,-23.9786,True,1.07194e-09,ok
Ek6.7e-5,6.7e-05,8.0,8,19.5147,-24.2089,True,3.57632e-10,ok
Ek6.7e-5,6.7e-05,8.0,9,19.574,-23.9904,True,1.33895e-11,ok
Ek6.7e-5,6.7e-05,8.0,10,19.7477,-23.3505,True,2.0482e-12,ok
Ek6.7e-5,6.7e-05,8.0,11,20.0173,-22.3093,True,1.35173e-13,ok
Ek6.7e-5,6.7e-05,8.0,12,20.3677,-20.8858,True,1.48979e-14,ok
Ek6.7e-5,6.7e-05,8.0,13,20.7871,-19.1025,True,7.02638e-14,ok
Ek6.7e-5,6.7e-05,8.0,14,21.2663,-16.9897,True,3.02438e-13,ok
Ek6.7e-5,6.7e-05,8.0,15,21.7996,-14.5891,True,5.75982e-14,ok
Ek6.7e-5,6.7e-05,9.0,1,25.2016,-7.33338,True,3.63857e-10,ok
Ek6.7e-5,6.7e-05,9.0,2,21.666,-12.0463,True,9.32699e-09,ok
Ek6.7e-5,6.7e-05,9.0,3,19.90810010735568,-15.427400078964045,True,4.42046e-08,ok
Ek6.7e-5,6.7e-05,9.0,4,18.830800024468356,-17.861400021758733,True,1.42199e-08,ok
Ek6.7e-5,6.7e-05,9.0,5,18.145199984881817,-19.573899984881816,True,1.11663e-08,ok
Ek6.7e-5,6.7e-05,9.0,6,17.72329998779773,-20.703299986577505,True,1.24727e-08,ok
Ek6.7e-5,6.7e-05,9.0,7,17.4956,-21.3385,True,9.22142e-10,ok
Ek6.7e-5,6.7e-05,9.0,8,17.4193,-21.5369,True,6.26439e-11,ok
Ek6.7e-5,6.7e-05,9.0,9,17.4654,-21.3359,True,1.8082e-11,ok
Ek6.7e-5,6.7e-05,9.0,10,17.6128,-20.7604,True,2.08711e-12,ok
Ek6.7e-5,6.7e-05,9.0,11,17.8453,-19.8289,True,1.7215e-13,ok
Ek6.7e-5,6.7e-05,9.0,12,18.1495,-18.5586,True,7.44415e-14,ok
Ek6.7e-5,6.7e-05,9.0,13,18.5149,-16.9698,True,1.39876e-13,ok
Ek6.7e-5,6.7e-05,9.0,14,18.9337,-15.09,True,6.35176e-13,ok
Ek6.7e-5,6.7e-05,9.0,15,19.4009,-12.9562,True,1.51421e-14,ok
Ek6.7e-5,6.7e-05,10.0,1,22.7351,-6.60783,True,2.35416e-10,ok
Ek6.7e-5,6.7e-05,10.0,2,19.56369991545114,-10.857799957725568,True,2.10206e-08,ok
Ek6.7e-5,6.7e-05,10.0,3,17.984899818540693,-13.906299879027127,True,5.88471e-08,ok
Ek6.7e-5,6.7e-05,10.0,4,17.01490004379002,-16.099200038846714,True,2.51738e-08,ok
Ek6.7e-5,6.7e-05,10.0,5,16.3955,-17.6399,True,7.9744e-09,ok
Ek6.7e-5,6.7e-05,10.0,6,16.0124,-18.654,True,5.34949e-09,ok
Ek6.7e-5,6.7e-05,10.0,7,15.8033,-19.2218,True,9.38548e-10,ok
Ek6.7e-5,6.7e-05,10.0,8,15.73,-19.3957,True,3.30858e-11,ok
Ek6.7e-5,6.7e-05,10.0,9,15.7666,-19.2099,True,1.74336e-11,ok
Ek6.7e-5,6.7e-05,10.0,10,15.8943,-18.6871,True,6.90051e-13,ok
Ek6.7e-5,6.7e-05,10.0,11,16.0983,-17.8445,True,2.37003e-13,ok
Ek6.7e-5,6.7e-05,10.0,12,16.3668,-16.6977,True,1.85001e-14,ok
Ek6.7e-5,6.7e-05,10.0,13,16.6904,-15.2653,True,2.43177e-14,ok
Ek6.7e-5,6.7e-05,10.0,14,17.0621,-13.5722,True,9.33073e-14,ok
Ek6.7e-5,6.7e-05,10.0,15,17.4777,-11.6519,True,5.08716e-14,ok
Ek6.7e-5,6.7e-05,20.0,1,11.4892,-3.32142,True,4.82421e-12,ok
Ek6.7e-5,6.7e-05,20.0,2,9.92806,-5.46524,True,4.3834e-09,ok
Ek6.7e-5,6.7e-05,20.0,3,9.14644,-7.00161,True,7.65738e-09,ok
Ek6.7e-5,6.7e-05,20.0,4,8.660659978859092,-8.102869982030228,True,1.12213e-08,ok
Ek6.7e-5,6.7e-05,20.0,5,8.34548,-8.87189,True,1.33529e-10,ok
Ek6.7e-5,6.7e-05,20.0,6,8.14584,-9.37302,True,3.42444e-10,ok
Ek6.7e-5,6.7e-05,20.0,7,8.03169,-9.64804,True,4.63927e-10,ok
Ek6.7e-5,6.7e-05,20.0,8,7.98448,-9.72443,True,1.42416e-10,ok
Ek6.7e-5,6.7e-05,20.0,9,7.9916,-9.62036,True,9.2104e-12,ok
Ek6.7e-5,6.7e-05,20.0,10,8.0438,-9.34818,True,7.78682e-13,ok
Ek6.7e-5,6.7e-05,20.0,11,8.13386,-8.9172,True,9.30851e-14,ok
Ek6.7e-5,6.7e-05,20.0,12,8.25604,-8.33602,True,1.35424e-14,ok
Ek6.7e-5,6.7e-05,20.0,13,8.40582,-7.61451,True,3.03011e-14,ok
Ek6.7e-5,6.7e-05,20.0,14,8.57996,-6.76547,True,5.90744e-14,ok
Ek6.7e-5,6.7e-05,20.0,15,8.77659,-5.80575,True,4.67775e-15,ok
Ek6.7e-5,6.7e-05,40.0,1,5.7753,-1.66509,True,3.63123e-11,ok
Ek6.7e-5,6.7e-05,40.0,2,5.00106,-2.74167,True,4.6604e-09,ok
Ek6.7e-5,6.7e-05,40.0,3,4.612290040517603,-3.512830027011736,True,1.35057e-08,ok
Ek6.7e-5,6.7e-05,40.0,4,4.36921,-4.06458,True,1.38108e-09,ok
Ek6.7e-5,6.7e-05,40.0,5,4.21022,-4.44866,True,3.7201e-09,ok
Ek6.7e-5,6.7e-05,40.0,6,4.1083,-4.69765,True,7.2563e-10,ok
Ek6.7e-5,6.7e-05,40.0,7,4.04874,-4.83285,True,5.72905e-11,ok
Ek6.7e-5,6.7e-05,40.0,8,4.0224,-4.86834,True,5.79714e-12,ok
Ek6.7e-5,6.7e-05,40.0,9,4.02307,-4.81348,True,3.35569e-12,ok
Ek6.7e-5,6.7e-05,40.0,10,4.04618,-4.6747,True,4.32209e-13,ok
Ek6.7e-5,6.7e-05,40.0,11,4.08816,-4.45683,True,5.03124e-14,ok
Ek6.7e-5,6.7e-05,40.0,12,4.14618,-4.16435,True,8.76177e-15,ok
Ek6.7e-5,6.7e-05,40.0,13,4.21804,-3.80234,True,1.88604e-14,ok
Ek6.7e-5,6.7e-05,40.0,14,4.30216,-3.37729,True,1.48794e-14,ok
Ek6.7e-5,6.7e-05,40.0,15,4.39768,-2.89763,True,2.79652e-15,ok
Ek6.7e-5,6.7e-05,60.0,1,3.85705,-1.11103,True,3.96303e-11,ok
Ek6.7e-5,6.7e-05,60.0,2,3.34231,-1.82979,True,9.79652e-09,ok
Ek6.7e-5,6.7e-05,60.0,3,3.0835999699440064,-2.344549978195585,True,1.13088e-08,ok
Ek6.7e-5,6.7e-05,60.0,4,2.92151,-2.71262,True,3.43993e-09,ok
Ek6.7e-5,6.7e-05,60.0,5,2.81519,-2.96857,True,2.2533e-10,ok
Ek6.7e-5,6.7e-05,60.0,6,2.74678,-3.1342,True,1.74308e-10,ok
Ek6.7e-5,6.7e-05,60.0,7,2.7065,-3.22381,True,5.24532e-11,ok
Ek6.7e-5,6.7e-05,60.0,8,2.68833,-3.24687,True,9.62499e-12,ok
Ek6.7e-5,6.7e-05,60.0,9,2.68813,-3.20967,True,1.60957e-12,ok
Ek6.7e-5,6.7e-05,60.0,10,2.70286,-3.11655,True,1.85125e-13,ok
Ek6.7e-5,6.7e-05,60.0,11,2.73016,-2.97078,True,2.21729e-14,ok
Ek6.7e-5,6.7e-05,60.0,12,2.76816,-2.77538,True,6.64765e-16,ok
Ek6.7e-5,6.7e-05,60.0,13,2.81538,-2.53377,True,5.70209e-15,ok
Ek6.7e-5,6.7e-05,60.0,14,2.87081,-2.25029,True,8.99512e-15,ok
Ek6.7e-5,6.7e-05,60.0,15,2.93387,-1.93057,True,5.79307e-15,ok
Ek6.7e-5,6.7e-05,80.0,1,2.89536,-0.833637,True,9.60918e-12,ok
Ek6.7e-5,6.7e-05,80.0,2,2.50984,-1.37309,True,7.39751e-10,ok
Ek6.7e-5,6.7e-05,80.0,3,2.31598,-1.75941,True,2.8016e-09,ok
Ek6.7e-5,6.7e-05,80.0,4,2.1944,-2.03556,True,3.01583e-09,ok
Ek6.7e-5,6.7e-05,80.0,5,2.11455,-2.22747,True,2.24697e-09,ok
Ek6.7e-5,6.7e-05,80.0,6,2.06306,-2.35156,True,8.1195e-11,ok
Ek6.7e-5,6.7e-05,80.0,7,2.03264,-2.41857,True,4.85074e-11,ok
Ek6.7e-5,6.7e-05,80.0,8,2.01877,-2.43563,True,2.82709e-11,ok
Ek6.7e-5,6.7e-05,80.0,9,2.01838,-2.4075,True,4.99469e-12,ok
Ek6.7e-5,6.7e-05,80.0,10,2.02917,-2.33743,True,5.42508e-14,ok
Ek6.7e-5,6.7e-05,80.0,11,2.04939,-2.22791,True,3.01257e-14,ok
Ek6.7e-5,6.7e-05,80.0,12,2.07763,-2.08121,True,3.07316e-15,ok
Ek6.7e-5,6.7e-05,80.0,13,2.1128,-1.8999,True,1.14213e-14,ok
Ek6.7e-5,6.7e-05,80.0,14,2.15412,-1.68725,True,1.42227e-15,ok
Ek6.7e-5,6.7e-05,80.0,15,2.20118,-1.44748,True,3.95443e-15,ok
Ek6.7e-5,6.7e-05,100.0,1,2.31753,-0.667084,True,1.97739e-11,ok
Ek6.7e-5,6.7e-05,100.0,2,2.00937,-1.09884,True,3.86284e-10,ok
Ek6.7e-5,6.7e-05,100.0,3,1.8543650550425883,-1.40801,True,1.38172e-08,ok
Ek6.7e-5,6.7e-05,100.0,4,1.75709,-1.62896,True,1.51908e-09,ok
Ek6.7e-5,6.7e-05,100.0,5,1.69315,-1.78248,True,1.09253e-09,ok
Ek6.7e-5,6.7e-05,100.0,6,1.65187,-1.88168,True,1.4897e-10,ok
Ek6.7e-5,6.7e-05,100.0,7,1.62744,-1.9352,True,4.30059e-11,ok
Ek6.7e-5,6.7e-05,100.0,8,1.61623,-1.94874,True,1.10953e-12,ok
Ek6.7e-5,6.7e-05,100.0,9,1.6158,-1.92612,True,1.82843e-13,ok
Ek6.7e-5,6.7e-05,100.0,10,1.62431,-1.86996,True,2.87641e-14,ok
Ek6.7e-5,6.7e-05,100.0,11,1.64037,-1.78224,True,1.18267e-14,ok
Ek6.7e-5,6.7e-05,100.0,12,1.66283,-1.66481,True,1.25563e-15,ok
Ek6.7e-5,6.7e-05,100.0,13,1.69084,-1.51971,True,8.07688e-15,ok
Ek6.7e-5,6.7e-05,100.0,14,1.72378,-1.34957,True,3.63978e-15,ok
Ek6.7e-5,6.7e-05,100.0,15,1.76132,-1.15777,True,0.0,ok
Ek9.2e-5,9.2e-05,0.01,1,2083.2919073908206,-756.3983395559814,True,0.028829,ok
Ek9.2e-5,9.2e-05,0.01,2,1832.7299489900768,-1008.3200049434456,True,8.65616e-06,ok
Ek9.2e-5,9.2e-05,0.01,3,2051.359955247335,-1084.0400046968143,True,8.18119e-06,ok
Ek9.2e-5,9.2e-05,0.01,4,2428.05,0.0,True,0.0,ok
Ek9.2e-5,9.2e-05,0.01,5,2893.6300069602744,-1047.73999931528,True,1.2292e-06,ok
Ek9.2e-5,9.2e-05,0.01,6,3420.139591254872,-995.4220383198558,True,6.93637e-05,ok
Ek9.2e-5,9.2e-05,0.01,7,3998.610509668399,-937.6759585894426,True,8.04305e-05,ok
Ek9.2e-5,9.2e-05,0.01,8,4634.699912403148,-879.7680060353315,True,1.27108e-05,ok
Ek9.2e-5,9.2e-05,0.01,9,5343.959997989843,-823.3010001224953,True,2.62184e-07,ok
Ek9.2e-5,9.2e-05,0.01,10,6146.18,-767.777,True,7.88669e-09,ok
Ek9.2e-5,9.2e-05,0.01,11,7062.320133345122,-711.7099927148031,True,1.35479e-05,ok
Ek9.2e-5,9.2e-05,0.01,12,8113.969810647582,-653.1250101928633,True,1.7199e-05,ok
Ek9.2e-5,9.2e-05,0.01,13,9324.40001772346,-589.5779989962733,True,1.41305e-06,ok
Ek9.2e-5,9.2e-05,0.01,14,10720.999999783944,-517.8070000194451,True,2.08829e-08,ok
Ek9.2e-5,9.2e-05,0.01,15,12142.695266569785,1557.8703681556833,True,0.000389191,ok
Ek9.2e-5,9.2e-05,0.03,1,1249.43,-575.996,True,7.7412e-09,ok
Ek9.2e-5,9.2e-05,0.03,2,1037.039991501082,-787.474002691324,True,3.54329e-06,ok
Ek9.2e-5,9.2e-05,0.03,3,1014.0601242561996,-871.1239566509158,True,5.71122e-05,ok
Ek9.2e-5,9.2e-05,0.03,4,1066.620323162495,-893.8048909715234,True,0.000157447,ok
Ek9.2e-5,9.2e-05,0.03,5,1163.2900249671654,-885.3619923224092,True,1.2207e-05,ok
Ek9.2e-5,9.2e-05,0.03,6,1292.1499851176536,-861.2240039230959,True,7.01381e-06,ok
Ek9.2e-5,9.2e-05,0.03,7,1450.2499987667477,-829.0910002741509,True,5.3936e-07,ok
Ek9.2e-5,9.2e-05,0.03,8,1638.8600009057138,-792.3989998266844,True,3.56817e-07,ok
Ek9.2e-5,9.2e-05,0.03,9,1861.1499998968768,-752.3990000177112,True,3.6451e-08,ok
Ek9.2e-5,9.2e-05,0.03,10,2121.2708746828043,-709.2048576652528,True,0.000274105,ok
Ek9.2e-5,9.2e-05,0.03,11,2424.150048159835,-662.2329923510849,True,1.33636e-05,ok
Ek9.2e-5,9.2e-05,0.03,12,2775.4899817759124,-610.3240028574994,True,4.54918e-06,ok
Ek9.2e-5,9.2e-05,0.03,13,3182.0099940915416,-551.6670009551024,True,1.31765e-06,ok
Ek9.2e-5,9.2e-05,0.03,14,3651.989999822749,-483.4490000303341,True,3.53072e-08,ok
Ek9.2e-5,9.2e-05,0.03,15,4196.92,-400.878,True,1.9814e-10,ok
Ek9.2e-5,9.2e-05,0.05,1,1086.9900125880436,-441.3169987411957,True,8.70731e-06,ok
Ek9.2e-5,9.2e-05,0.05,2,899.742,-581.27,True,4.12883e-09,ok
Ek9.2e-5,9.2e-05,0.05,3,825.0960000369009,-655.9479999947284,True,4.26048e-08,ok
Ek9.2e-5,9.2e-05,0.05,4,802.5699996632435,-708.2040000863477,True,3.56073e-07,ok
Ek9.2e-5,9.2e-05,0.05,5,818.3389996639216,-736.3900001069679,True,3.04751e-07,ok
Ek9.2e-5,9.2e-05,0.05,6,865.7740001722997,-743.8989999481008,True,1.32582e-07,ok
Ek9.2e-5,9.2e-05,0.05,7,940.8380003356792,-736.2469999042987,True,2.26512e-07,ok
