Pr,m,Ra_c,omega_c,crossing_found,sigma_min,status
3.6,12,116.036,7.16468,True,2.42211e-14,ok
3.6,13,139.925,6.85756,True,1.82733e-14,ok
3.6,14,167.785,6.5514,True,2.0252e-14,ok
3.6,15,199.98,6.25509,True,1.84615e-14,ok
3.8,1,29.9057,0.186749,True,2.69485e-15,ok
3.8,2,24.799,0.474156,True,4.49288e-15,ok
3.8,3,25.4825,2.05519,True,6.5651e-15,ok
3.8,4,27.6856,3.93901,True,3.4452e-15,ok
3.8,5,31.0727,5.53799,True,4.25622e-15,ok
3.8,6,35.8439,6.64044,True,1.34628e-14,ok
3.8,7,42.2966,7.26183,True,2.1955e-14,ok
3.8,8,50.7306,7.51244,True,1.72308e-14,ok
3.8,9,61.4306,7.51377,True,4.46592e-14,ok
3.8,10,74.675,7.3631,True,2.25716e-14,ok
3.8,11,90.7472,7.12784,True,4.65351e-14,ok
3.8,12,109.943,6.85117,True,3.12674e-14,ok
3.8,13,132.574,6.55942,True,5.73222e-14,ok
3.8,14,158.966,6.26804,True,6.10662e-14,ok
3.8,15,189.465,5.98567,True,1.3922e-14,ok
4.0,1,28.407,0.177554,True,1.23201e-15,ok
4.0,2,23.5547,0.45082,True,6.31793e-16,ok
4.0,3,24.1985,1.95466,True,5.93857e-15,ok
4.0,4,26.2941,3.74978,True,4.68321e-15,ok
4.0,5,29.5191,5.27821,True,1.54651e-15,ok
4.0,6,34.059,6.3365,True,2.00596e-14,ok
4.0,7,40.194,6.93687,True,2.0034e-14,ok
4.0,8,48.2088,7.18267,True,1.00235e-14,ok
4.0,9,58.3745,7.18909,True,2.43864e-14,ok
4.0,10,70.9562,7.0489,True,1.517e-14,ok
4.0,11,86.2239,6.82668,True,1.81091e-14,ok
4.0,12,104.459,6.56395,True,2.39172e-15,ok
4.0,13,125.957,6.28613,True,3.94838e-14,ok
4.0,14,151.028,6.00817,True,1.3025e-14,ok
4.0,15,180.001,5.73849,True,2.6506e-14,ok
4.2,1,27.0514,0.169223,True,8.64762e-16,ok
4.2,2,22.4292,0.429674,True,4.09939e-16,ok
4.2,3,23.0377,1.86353,True,8.48211e-15,ok
4.2,4,25.0358,3.57793,True,1.77658e-14,ok
4.2,5,28.1135,5.04175,True,1.3405e-14,ok
4.2,6,32.4434,6.05921,True,0.0,ok
4.2,7,38.2907,6.63977,True,0.0,ok
4.2,8,45.926,6.88066,True,1.05124e-14,ok
4.2,9,55.6083,6.89132,True,2.50443e-14,ok
4.2,10,67.5905,6.76043,True,2.15649e-14,ok
4.2,11,82.1303,6.54994,True,1.90522e-14,ok
4.2,12,99.4958,6.29985,True,2.31329e-14,ok
4.2,13,119.969,6.0347,True,1.61727e-14,ok
4.2,14,143.846,5.76899,True,7.38993e-15,ok
4.2,15,171.438,5.51092,True,8.42943e-14,ok
4.4,1,25.8193,0.161638,True,1.36912e-15,ok
4.4,2,21.4064,0.410424,True,2.46859e-15,ok
4.4,3,21.9831,1.78052,True,2.46377e-15,ok
4.4,4,23.8923,3.42116,True,1.1695e-14,ok
4.4,5,26.8356,4.8256,True,2.58531e-15,ok
4.4,6,30.9743,5.80519,True,5.61222e-15,ok
4.4,7,36.5596,6.36709,True,7.87644e-15,ok
4.4,8,43.8499,6.60303,True,1.33116e-14,ok
4.4,9,53.0926,6.61724,True,3.52454e-14,ok
4.4,10,64.5299,6.49464,True,2.45855e-14,ok
4.4,11,78.4081,6.29476,True,5.49894e-15,ok
4.4,12,94.9833,6.05617,True,1.4252e-14,ok
4.4,13,114.525,5.80261,True,9.34538e-15,ok
4.4,14,137.316,5.54813,True,1.79417e-14,ok
4.4,15,163.653,5.30071,True,1.94966e-14,ok
4.6,1,24.6946,0.154705,True,1.50926e-15,ok
4.6,2,20.4728,0.392825,True,1.2335e-15,ok
4.6,3,21.0209,1.7046,True,7.7422e-15,ok
4.6,4,22.8488,3.27757,True,1.19266e-15,ok
4.6,5,25.6689,4.62724,True,0.0,ok
4.6,6,29.6325,5.57164,True,2.58487e-15,ok
4.6,7,34.9784,6.11594,True,7.26733e-15,ok
4.6,8,41.9535,6.34694,True,7.82667e-15,ok
4.6,9,50.7949,6.36414,True,1.12416e-14,ok
4.6,10,61.7347,6.24896,True,1.19223e-14,ok
4.6,11,75.0088,6.05872,True,3.15845e-14,ok
4.6,12,90.8626,5.83065,True,3.77437e-15,ok
4.6,13,109.554,5.58771,True,1.03992e-14,ok
4.6,14,131.353,5.34356,True,6.34017e-15,ok
4.6,15,156.544,5.10595,True,4.84817e-14,ok
4.8,1,23.6637,0.148341,True,6.44968e-16,ok
4.8,2,19.6172,0.376673,True,2.07929e-15,ok
4.8,3,20.1393,1.63489,True,6.23171e-15,ok
4.8,4,21.8926,3.14557,True,8.78817e-15,ok
4.8,5,24.5995,4.44457,True,1.42555e-14,ok
4.8,6,28.4022,5.35618,True,8.75896e-15,ok
4.8,7,33.5284,5.88387,True,8.64806e-15,ok
4.8,8,40.2145,6.10999,True,2.17596e-14,ok
4.8,9,48.6879,6.12969,True,8.3429e-15,ok
4.8,10,59.1717,6.02119,True,1.40878e-14,ok
4.8,11,71.8922,5.83975,True,0.0,ok
4.8,12,87.0847,5.62132,True,1.40329e-14,ok
4.8,13,104.996,5.38816,True,1.36987e-14,ok
4.8,14,125.886,5.15353,True,4.42294e-14,ok
4.8,15,150.027,4.92499,True,4.30865e-14,ok
5.0,1,22.7155,0.142481,True,2.97507e-15,ok
5.0,2,18.8303,0.361798,True,4.18538e-15,ok
5.0,3,19.3287,1.57067,True,1.64335e-15,ok
5.0,4,21.0132,3.0238,True,0.0,ok
5.0,5,23.6155,4.27579,True,7.61157e-15,ok
5.0,6,27.27,5.15677,True,1.47617e-15,ok
5.0,7,32.1939,5.66878,True,1.07031e-14,ok
5.0,8,38.6139,5.8901,True,9.62931e-15,ok
5.0,9,46.7489,5.9119,True,3.78329e-14,ok
5.0,10,56.8132,5.80945,True,1.87349e-14,ok
5.0,11,69.0243,5.63605,True,7.05327e-15,ok
5.0,12,83.6085,5.4265,True,3.26926e-15,ok
5.0,13,100.803,5.20238,True,1.42727e-14,ok
5.0,14,120.857,4.97656,True,3.36825e-14,ok
