Pr,m,Ra_c,omega_c,crossing_found,sigma_min,status
0.7,100,1254.64,-569.31,True,6.24869e-10,ok
0.7,105,1313.39,45.0332,True,1.10782e-10,ok
0.7,110,1373.86,540.441,True,1.97539e-10,ok
0.7,115,1438.84,938.888,True,1.29789e-10,ok
0.7,120,1510.06,1259.98,True,1.74704e-10,ok
1.0,1,1357.6301625746316,-552.7910569011211,True,1.92916e-05,ok
1.0,2,1083.879052494058,-921.545,True,6.88265e-06,ok
1.0,3,925.4760968344273,-1207.860116108426,True,6.76563e-05,ok
1.0,4,821.3780235239118,-1447.0500365147286,True,2.46234e-05,ok
1.0,5,747.1461062005745,-1654.6801770009577,True,0.00015333,ok
1.0,6,691.2738830462689,-1839.16,True,6.48642e-05,ok
1.0,7,647.6051803886771,-2005.6604473639193,True,0.000392976,ok
1.0,8,612.5289193988303,-2157.6197742882737,True,0.000210126,ok
1.0,9,583.7711684054128,-2297.4805039241255,True,0.000501013,ok
1.0,10,559.8220229228045,-2427.050073502471,True,7.74403e-05,ok
1.0,11,539.6348720067471,-2547.689559954873,True,0.000485077,ok
1.0,12,522.4609680320268,-2660.4898815288007,True,0.000135475,ok
1.0,13,507.74611739772234,-2766.310437119179,True,0.000534607,ok
1.0,14,495.0718160570247,-2865.839258954536,True,0.000925422,ok
1.0,15,484.11590223129974,-2959.67,True,0.000240108,ok
1.0,16,474.62411304595577,-3048.2904632126965,True,0.000640149,ok
1.0,17,466.3959834288027,-3132.0999276837124,True,0.000102135,ok
1.0,18,459.26795319785185,-3211.45,True,8.96981e-05,ok
1.0,19,453.10700355381266,-3286.64001515962,True,2.38762e-05,ok
1.0,20,447.80410719576105,-3357.9304630856877,True,0.000759412,ok
1.0,21,443.2669487116385,-3425.529776437336,True,0.000378659,ok
1.0,22,439.4199742308129,-3489.63,True,0.000104906,ok
1.0,23,436.19698938285813,-3550.4199514806014,True,8.65405e-05,ok
1.0,24,433.54524961654334,-3608.0210967999633,True,0.00101518,ok
1.0,25,431.4149489506537,-3662.57,True,0.000250356,ok
1.0,30,427.35800069032075,-3892.9800024851547,True,6.55381e-06,ok
1.0,35,432.08900352935314,-4058.6900117645105,True,3.73242e-05,ok
1.0,40,443.77599411936893,-4163.839982980025,True,6.73981e-05,ok
1.0,45,461.420005153987,-4209.12000951165,True,5.98661e-05,ok
1.0,50,484.4500003565093,-4192.86000035524,True,4.25901e-06,ok
1.0,55,512.505999992915,-4111.58999999838,True,8.66595e-08,ok
1.0,60,545.3070570294038,-3960.529954042239,True,0.000693612,ok
1.0,65,582.526995933312,-3734.0700068447095,True,4.99291e-05,ok
1.0,70,623.6730002377697,-3426.52999937061,True,2.94792e-06,ok
1.0,75,667.9229981247822,-3033.730006377106,True,2.37002e-05,ok
1.0,80,713.9260000335312,-2556.5699998472837,True,4.31364e-07,ok
1.0,85,759.645,-2008.78,True,9.8645e-10,ok
1.0,90,802.7910000014026,-1428.2199999916534,True,2.0496e-08,ok
1.0,95,842.519,-872.552,True,7.264e-12,ok
1.0,100,880.502,-383.382,True,4.74569e-10,ok
1.0,105,919.246,30.9082,True,7.41569e-11,ok
1.0,110,960.64,378.211,True,5.37226e-11,ok
1.0,115,1005.91,669.067,True,1.23375e-10,ok
1.0,120,1055.89,912.744,True,2.07747e-12,ok
